347e4ae4-9880-48a9-8537-6cb76bc33c4c,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,252,test_bumpy_road_transcription_fix.py,Prospector_bandit
aa7bdf2b-05a6-4071-a9bd-4829cbddae8e,Medium,Possible hardcoded password: 'OpenAI API Key' (B105),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T19:31:11.372Z,,233,scripts/migrate_secrets.py,Prospector_bandit
90c400c8-6529-4a39-8a52-8403ec5432a0,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,281,test_synthesis_refactoring_complete.py,Bandit_B101
7d5bfd38-73bc-458a-b957-e4896a858458,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,248,test_synthesis_refactoring_complete.py,Bandit_B101
8188376c-c9ac-4919-8853-41a5871b16c5,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,86,test_synthesis_refactoring_complete.py,Prospector_bandit
c3bf1ad5-0150-474b-be48-afbc42eca5bb,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,140,test_synthesis_refactoring_complete.py,Bandit_B101
0d867626-7e36-4975-8f89-814186330183,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,246,test_synthesis_refactoring_complete.py,Bandit_B101
109dee18-9f5f-4f04-9c67-0c7b18c8f572,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,246,test_synthesis_refactoring_complete.py,Prospector_bandit
90431e98-1498-43f5-b934-2838edaa904a,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,101,test_synthesis_refactoring_complete.py,Prospector_bandit
7bce0861-3ae0-4c45-b817-82a82588e7bb,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,190,test_synthesis_refactoring_complete.py,Bandit_B101
fe4240b0-d6c6-4d86-9bcc-fce6febd4702,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,140,test_synthesis_refactoring_complete.py,Prospector_bandit
cc771f78-89fd-46ff-a687-a6e782ac6575,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,74,test_synthesis_refactoring_complete.py,Prospector_bandit
82224783-e1c9-4b7b-ac34-14e68664effb,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,238,test_synthesis_refactoring_complete.py,Prospector_bandit
8fcfd20f-318a-4631-998e-948282b18238,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,88,test_synthesis_refactoring_complete.py,Prospector_bandit
16bac5aa-8dba-4b3a-9a28-fed300e11436,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,282,test_synthesis_refactoring_complete.py,Prospector_bandit
23b14cc4-88dc-4ff0-b700-66934211a97a,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,299,test_synthesis_refactoring_complete.py,Prospector_bandit
6599acb0-631f-438f-92b3-4b8cf21342dc,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,244,test_synthesis_refactoring_complete.py,Prospector_bandit
46b8bf97-5173-41bf-9282-194552918436,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,133,test_synthesis_refactoring_complete.py,Bandit_B101
20338af9-e8d3-489b-8dab-aaf0f29c4a11,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,75,test_synthesis_refactoring_complete.py,Bandit_B101
7d1bc764-cc8d-4ed0-950a-9ecee1af1f4f,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,155,test_synthesis_refactoring_complete.py,Prospector_bandit
ad9de071-ffff-4ec1-92df-5e6755980863,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,101,test_synthesis_refactoring_complete.py,Bandit_B101
76365df2-7b46-4a26-96ec-b514bc8de138,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,178,test_synthesis_refactoring_complete.py,Bandit_B101
f4ba39bb-279d-4956-8885-bc034b184664,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,88,test_synthesis_refactoring_complete.py,Bandit_B101
99b138cc-3874-4b0f-bda8-7f26468ff076,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,238,test_synthesis_refactoring_complete.py,Bandit_B101
91a92641-b448-4778-90e3-a364395a3d02,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,153,test_synthesis_refactoring_complete.py,Bandit_B101
93fecd8e-5c04-4aff-9de8-c4c86782a91c,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,282,test_synthesis_refactoring_complete.py,Bandit_B101
4a08f4a0-b9d0-4946-a82a-0a52446e1fc3,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,87,test_synthesis_refactoring_complete.py,Bandit_B101
298b2585-aa8e-4e4e-b8e0-d62443e3563a,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,192,test_synthesis_refactoring_complete.py,Prospector_bandit
80ede350-aeb4-4db5-83db-e38bd59d45b3,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,155,test_synthesis_refactoring_complete.py,Bandit_B101
ae979ed6-472f-40f8-9800-d2ab68c7617f,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,73,test_synthesis_refactoring_complete.py,Bandit_B101
b347d255-6509-4666-898c-a01f8576ee34,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,192,test_synthesis_refactoring_complete.py,Bandit_B101
a1a1898b-85d9-4056-8aaf-507a3aa6a4c2,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,74,test_synthesis_refactoring_complete.py,Bandit_B101
101e20cc-2e70-4d1e-ae04-3519d7481fb7,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,154,test_synthesis_refactoring_complete.py,Bandit_B101
471f69ac-d122-4e3f-9376-e33f3b2f5e7b,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,153,test_synthesis_refactoring_complete.py,Prospector_bandit
75aea8b0-aad3-4128-a917-7396f22133b9,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,112,test_too_many_arguments_fix.py,Bandit_B101
6f69108a-b9fa-4e16-9af4-47ab36e352e0,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,281,test_too_many_arguments_fix.py,Prospector_bandit
c5b9e233-bb74-46cc-853d-9231bf558237,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,281,test_too_many_arguments_fix.py,Bandit_B101
3c99ed92-a987-42fb-9a73-44daace2613f,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,254,test_too_many_arguments_fix.py,Bandit_B101
6b5a3b7e-7573-4d76-b1b0-45fd8680628a,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,258,test_too_many_arguments_fix.py,Bandit_B101
846c2645-0cc3-4ef6-99de-b88e290554a2,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,168,test_too_many_arguments_fix.py,Prospector_bandit
32d8f4f1-e748-4f12-9162-eb0d8f433171,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,104,test_too_many_arguments_fix.py,Bandit_B101
2b234602-407c-477a-b4ca-f257dca23325,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,109,test_too_many_arguments_fix.py,Bandit_B101
f58b0a72-6482-4ab8-b994-2840292ed102,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,95,test_too_many_arguments_fix.py,Bandit_B101
13035b47-74b2-4f69-97d9-6d3ed6c676fa,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,223,test_too_many_arguments_fix.py,Bandit_B101
ff3c9e8c-c479-4387-9387-dc408ad7abce,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,257,test_too_many_arguments_fix.py,Bandit_B101
c27d9eb9-6f6f-40c0-9d17-57dc4bfa5593,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,63,test_too_many_arguments_fix.py,Bandit_B101
6990e65e-f6b7-4121-b37f-2e4614a6b9fd,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,167,test_too_many_arguments_fix.py,Prospector_bandit
1f33d419-d547-4028-9178-39438adc09aa,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,64,test_too_many_arguments_fix.py,Prospector_bandit
4314f375-02ab-4507-b34a-6d40d2c614e7,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,278,test_too_many_arguments_fix.py,Prospector_bandit
f9791d92-d322-440b-a3d3-e990744afea9,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,291,test_complex_method_fix.py,Bandit_B101
ab71b5ff-259a-46fd-ac4a-729d5d44e39f,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,289,test_complex_method_fix.py,Bandit_B101
e9bfb86d-a6fb-49aa-88ea-8b413e1055bf,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,141,test_complex_method_fix.py,Bandit_B101
049ed51a-d44a-4af7-b9bd-30435eccb2ee,Critical,Use of weak MD5 hash for security. Consider usedforsecurity=False,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T23:10:13.770Z,,95,src/application/services/ai/openai_service.py,Bandit_B324
4ae06eb5-ed06-40af-9263-a06f4548ea82,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,78,test_too_many_arguments_fix.py,Bandit_B101
528a2983-0bed-49d6-8fda-2d46d7a62763,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,110,test_too_many_arguments_fix.py,Prospector_bandit
006d9342-d393-4024-9acb-94fd3ae23fc3,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,143,test_complex_method_fix.py,Prospector_bandit
eb481d8e-4d1b-4619-bd72-3a5de1ae4e1b,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,280,test_too_many_arguments_fix.py,Bandit_B101
f8d3692c-4766-41eb-8048-6d9311a24a84,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,72,test_too_many_arguments_fix.py,Bandit_B101
e3b52a1e-2ebc-447b-9aa8-ba3b6b1f648d,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,221,test_too_many_arguments_fix.py,Bandit_B101
30d7484e-41a7-4d50-af76-cdcaaabe44a4,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,287,test_too_many_arguments_fix.py,Bandit_B101
2ca7bfca-2cc2-4070-aad6-fd78e73f41e4,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,259,test_too_many_arguments_fix.py,Prospector_bandit
9f21088c-6e09-4296-bc92-952c25574cea,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,188,test_complex_method_fix.py,Bandit_B101
8850851f-80bf-47a1-a144-6922706b6993,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,221,test_complex_method_fix.py,Prospector_bandit
d003ab44-e4a3-41ed-bb46-5a6899e84da5,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,223,test_too_many_arguments_fix.py,Prospector_bandit
b043f7bb-bd41-47ac-a1d4-83cd9f5bb35d,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,106,test_too_many_arguments_fix.py,Prospector_bandit
2e0c7c87-f117-4101-b926-c4156841fe6b,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,73,test_too_many_arguments_fix.py,Prospector_bandit
2b0eb313-5893-4f2a-be7e-0ecf35b671de,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,275,test_too_many_arguments_fix.py,Prospector_bandit
44540549-7c03-4afb-9552-f9ebcfa9951b,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,84,test_complex_method_fix.py,Prospector_bandit
bf6c15a6-44e9-4b25-bc68-26f46dcd8c4f,Medium,Standard pseudo-random generators are not suitable for security/cryptographic purposes. (B311),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T23:10:13.770Z,,434,src/application/services/ai/openai_service.py,Prospector_bandit
49a60aa2-7b7c-4730-afcd-87eab7d9b23e,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,258,test_too_many_arguments_fix.py,Prospector_bandit
fe4079c4-ef8c-4a05-85c0-6c28e3ecc711,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,257,test_too_many_arguments_fix.py,Prospector_bandit
4bdaa204-6710-459e-9967-38ad1745d7e8,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,104,test_too_many_arguments_fix.py,Prospector_bandit
149dcbd7-6319-4c9d-8529-4db1e46b3d3e,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,112,test_too_many_arguments_fix.py,Prospector_bandit
7ee6a46b-db4b-4d54-a6ab-f319dc733311,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,274,test_too_many_arguments_fix.py,Bandit_B101
3c1b25fe-479b-4828-98e5-3efaa138318c,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,168,test_too_many_arguments_fix.py,Bandit_B101
b4e32fda-7367-4d07-97a3-6eeef5f5bf4f,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,105,test_too_many_arguments_fix.py,Bandit_B101
abaed12b-fbbc-42bb-b79f-350ec6648173,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,64,test_too_many_arguments_fix.py,Bandit_B101
c5577c4b-6a81-44eb-b0c5-457d159ebef2,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,259,test_too_many_arguments_fix.py,Bandit_B101
5b027572-5665-43ed-875b-bcf299b45cf3,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,232,test_too_many_arguments_fix.py,Prospector_bandit
6ecbf001-61cb-484f-9ded-92bb88b306b2,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,115,test_complex_method_fix.py,Bandit_B101
953dda73-4e2f-4ba0-a311-a82a55e9aef0,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,141,test_complex_method_fix.py,Prospector_bandit
0b44d56c-e7e8-4233-b57a-f80169dfe7ad,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,73,test_too_many_arguments_fix.py,Bandit_B101
47507168-c8a2-40b8-b854-68a7ba9959e0,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,129,test_too_many_arguments_fix.py,Prospector_bandit
9dd89890-44e1-4493-9778-6ff2e6e500f7,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,288,test_complex_method_fix.py,Bandit_B101
bf86e734-0353-47e2-8d9f-c1630625bf23,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T20:00:58.940Z,,263,tests/test_comprehensive_backend.py,Bandit_B101
88b55c39-bcf5-4dc9-879e-905a4ed6621f,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T20:00:58.940Z,,283,tests/test_comprehensive_backend.py,Bandit_B101
586da82a-f480-4cd8-b7cb-d6b3b86b7b5b,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T19:31:11.372Z,,170,tests/test_comprehensive_backend.py,Prospector_bandit
718de157-4989-4cab-bd44-eddb0968ea54,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code. (B101),ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T19:31:11.372Z,,261,tests/test_comprehensive_backend.py,Prospector_bandit
2929f4d4-cd7a-4448-b544-f64d19c0046d,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,286,test_too_many_arguments_fix.py,Bandit_B101
cf035e3f-5d92-40e0-a8f4-6522f20277b5,Medium,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,ai-teddy-bear-,Codacy,2025-07-03T17:26:12.423Z,2025-07-03T22:43:31.881Z,,110,test_too_many_arguments_fix.py,Bandit_B101
